id,value,severity
src/protocol/ldap/org/apache/jmeter/protocol,,
src/protocol/ldap/org/apache/jmeter/protocol/ldap,,
src/protocol/ldap/org/apache/jmeter/protocol/ldap/config,,
src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui,,
src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LDAPArgument.java,1,3
src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LDAPArgumentsPanel.java,3,3
src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LdapConfigGui.java,4,3
src/protocol/ldap/org/apache/jmeter/protocol/ldap/config/gui/LdapExtConfigGui.java,4,3
src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler,,
src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LdapClient.java,4,3
src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LdapExtClient.java,6,3
src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPExtSampler.java,24,3
src/protocol/ldap/org/apache/jmeter/protocol/ldap/sampler/LDAPSampler.java,9,3
src/protocol/mail,,
src/protocol/mail/org,,
src/protocol/mail/org/apache,,
src/protocol/mail/org/apache/jmeter,,
src/protocol/mail/org/apache/jmeter/protocol,,
src/protocol/mail/org/apache/jmeter/protocol/mail,,
src/protocol/mail/org/apache/jmeter/protocol/mail/sampler,,
src/protocol/mail/org/apache/jmeter/protocol/mail/sampler/gui,,
src/protocol/mail/org/apache/jmeter/protocol/mail/sampler/gui/MailReaderSamplerGui.java,3,3
src/protocol/mail/org/apache/jmeter/protocol/mail/sampler/MailReaderSampler.java,13,3
src/protocol/mail/org/apache/jmeter/protocol/smtp,,
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler,,
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/gui,,
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/gui/SecuritySettingsPanel.java,1,3
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/gui/SmtpPanel.java,5,3
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol,,
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,2,3
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java,8,3
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/SynchronousTransportListener.java,3,3
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/protocol/TrustAllSSLSocketFactory.java,5,3
src/protocol/mail/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,3,3
src/protocol/mongodb,,
src/protocol/mongodb/org,,
src/protocol/mongodb/org/apache,,
src/protocol/mongodb/org/apache/jmeter,,
src/protocol/mongodb/org/apache/jmeter/protocol,,
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb,,
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/config,,
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/config/MongoDBHolder.java,1,3
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/config/MongoSourceElement.java,3,3
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/config/MongoSourceElementBeanInfo.java,3,3
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/mongo,,
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/mongo/EvalResultHandler.java,1,3
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/mongo/MongoDB.java,3,3
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/mongo/MongoUtils.java,1,3
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/sampler,,
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/sampler/MongoScriptRunner.java,3,3
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/sampler/MongoScriptSampler.java,9,4
src/protocol/mongodb/org/apache/jmeter/protocol/mongodb/sampler/MongoScriptSamplerBeanInfo.java,2,3
src/protocol/native,,
src/protocol/native/org,,
src/protocol/native/org/apache,,
src/protocol/native/org/apache/jmeter,,
src/protocol/native/org/apache/jmeter/protocol,,
src/protocol/native/org/apache/jmeter/protocol/system,,
src/protocol/native/org/apache/jmeter/protocol/system/gui,,
src/protocol/native/org/apache/jmeter/protocol/system/gui/SystemSamplerGui.java,2,3
src/protocol/native/org/apache/jmeter/protocol/system/SystemSampler.java,3,3
src/protocol/tcp,,
src/protocol/tcp/org,,
src/protocol/tcp/org/apache,,
src/protocol/tcp/org/apache/jmeter,,
src/protocol/tcp/org/apache/jmeter/protocol,,
src/protocol/tcp/org/apache/jmeter/protocol/tcp,,
src/protocol/tcp/org/apache/jmeter/protocol/tcp/config,,
src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui,,
src/protocol/tcp/org/apache/jmeter/protocol/tcp/config/gui/TCPConfigGui.java,2,1
src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler,,
src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/BinaryTCPClientImpl.java,4,3
src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/LengthPrefixedBinaryTCPClientImpl.java,4,3
src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/ReadException.java,1,1
src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClient.java,1,1
src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPClientImpl.java,4,3
src/protocol/tcp/org/apache/jmeter/protocol/tcp/sampler/TCPSampler.java,12,3
